account_id,is_mule,mule_flag_date,alert_reason,flagged_by_branch
ACCT_190899,0,,,
ACCT_184028,0,,,
ACCT_142561,0,,,
ACCT_152865,0,,,
ACCT_078620,0,,,
ACCT_018484,0,,,
ACCT_141475,0,,,
ACCT_066842,0,,,
ACCT_070080,0,,,
ACCT_034446,0,,,
ACCT_097100,0,,,
ACCT_095672,0,,,
ACCT_098279,0,,,
ACCT_085810,0,,,
ACCT_152903,0,,,
ACCT_119677,0,,,
ACCT_098511,0,,,
ACCT_019108,0,,,
ACCT_013854,0,,,
ACCT_145214,0,,,
ACCT_173958,0,,,
ACCT_117409,0,,,
ACCT_180703,0,,,
ACCT_098477,0,,,
ACCT_050362,0,,,
ACCT_168311,0,,,
ACCT_188684,0,,,
ACCT_088086,0,,,
ACCT_024029,0,,,
ACCT_128428,0,,,
ACCT_072710,0,,,
ACCT_021274,0,,,
ACCT_145651,0,,,
ACCT_020095,0,,,
ACCT_030056,0,,,
ACCT_111396,0,,,
ACCT_117001,0,,,
ACCT_026955,0,,,
ACCT_108450,0,,,
ACCT_183904,0,,,
ACCT_057642,0,,,
ACCT_168760,0,,,
ACCT_012452,0,,,
ACCT_120818,0,,,
ACCT_054787,0,,,
ACCT_089078,0,,,
ACCT_072052,0,,,
ACCT_003957,0,,,
ACCT_127253,0,,,
ACCT_110575,0,,,
ACCT_119319,0,,,
ACCT_184720,0,,,
ACCT_101140,0,,,
ACCT_039751,0,,,
ACCT_180419,0,,,
ACCT_063372,0,,,
ACCT_039480,0,,,
ACCT_071488,0,,,
ACCT_100708,0,,,
ACCT_040310,0,,,
ACCT_185469,0,,,
ACCT_142612,0,,,
ACCT_108285,0,,,
ACCT_198835,0,,,
ACCT_038363,0,,,
ACCT_075571,0,,,
ACCT_143351,0,,,
ACCT_145513,0,,,
ACCT_197412,0,,,
ACCT_065757,0,,,
ACCT_149782,0,,,
ACCT_000343,0,,,
ACCT_128864,0,,,
ACCT_034093,0,,,
ACCT_172868,0,,,
ACCT_068175,0,,,
ACCT_181569,0,,,
ACCT_079172,0,,,
ACCT_136464,0,,,
ACCT_139318,0,,,
ACCT_197854,0,,,
ACCT_199516,0,,,
ACCT_078976,0,,,
ACCT_150395,0,,,
ACCT_162069,0,,,
ACCT_139551,0,,,
ACCT_168813,0,,,
ACCT_005295,0,,,
ACCT_059325,0,,,
ACCT_122866,0,,,
ACCT_026041,0,,,
ACCT_103162,0,,,
ACCT_014180,0,,,
ACCT_007846,0,,,
ACCT_052872,0,,,
ACCT_106048,0,,,
ACCT_098446,0,,,
ACCT_193687,0,,,
ACCT_176810,0,,,
ACCT_125516,0,,,
ACCT_176971,0,,,
ACCT_130911,0,,,
ACCT_085458,0,,,
ACCT_008699,0,,,
ACCT_020678,0,,,
ACCT_058228,0,,,
ACCT_081429,0,,,
ACCT_177081,0,,,
ACCT_105774,0,,,
ACCT_116872,0,,,
ACCT_136643,0,,,
ACCT_170080,0,,,
ACCT_161000,0,,,
ACCT_118811,0,,,
ACCT_111342,0,,,
ACCT_103545,0,,,
ACCT_000535,0,,,
ACCT_172231,0,,,
ACCT_090109,0,,,
ACCT_032189,0,,,
ACCT_112113,0,,,
ACCT_121815,0,,,
ACCT_119290,0,,,
ACCT_110852,0,,,
ACCT_175865,0,,,
ACCT_125027,0,,,
ACCT_108708,0,,,
ACCT_127771,0,,,
ACCT_040384,0,,,
ACCT_069301,0,,,
ACCT_031900,0,,,
ACCT_074423,0,,,
ACCT_117343,0,,,
ACCT_197995,0,,,
ACCT_156765,0,,,
ACCT_157610,0,,,
ACCT_007289,0,,,
ACCT_062060,0,,,
ACCT_194626,0,,,
ACCT_185071,0,,,
ACCT_084372,0,,,
ACCT_122964,0,,,
ACCT_167617,0,,,
ACCT_163331,0,,,
ACCT_171870,0,,,
ACCT_119405,0,,,
ACCT_001494,0,,,
ACCT_102833,0,,,
ACCT_006929,0,,,
ACCT_059955,0,,,
ACCT_167249,0,,,
ACCT_053400,0,,,
ACCT_090423,0,,,
ACCT_107998,0,,,
ACCT_086852,0,,,
ACCT_033299,0,,,
ACCT_148751,0,,,
ACCT_119118,0,,,
ACCT_191378,0,,,
ACCT_033775,0,,,
ACCT_060684,0,,,
ACCT_019345,0,,,
ACCT_111563,0,,,
ACCT_154636,0,,,
ACCT_108274,0,,,
ACCT_080932,0,,,
ACCT_060461,0,,,
ACCT_008701,0,,,
ACCT_130127,0,,,
ACCT_111247,0,,,
ACCT_117238,0,,,
ACCT_192417,0,,,
ACCT_098892,0,,,
ACCT_066870,0,,,
ACCT_191700,0,,,
ACCT_175167,0,,,
ACCT_094567,0,,,
ACCT_100169,0,,,
ACCT_037280,0,,,
ACCT_194519,0,,,
ACCT_030405,0,,,
ACCT_015194,0,,,
ACCT_019588,0,,,
ACCT_026684,0,,,
ACCT_101874,0,,,
ACCT_150114,0,,,
ACCT_013644,0,,,
ACCT_111189,0,,,
ACCT_042590,0,,,
ACCT_059848,0,,,
ACCT_193341,0,,,
ACCT_093642,0,,,
ACCT_118456,0,,,
ACCT_138876,0,,,
ACCT_111914,0,,,
ACCT_008865,0,,,
ACCT_140230,0,,,
ACCT_137771,0,,,
ACCT_092540,0,,,
ACCT_190677,0,,,
ACCT_016908,0,,,
ACCT_101445,0,,,
ACCT_152140,0,,,
ACCT_134834,0,,,
ACCT_017631,0,,,
ACCT_117025,0,,,
ACCT_108266,0,,,
ACCT_106650,0,,,
ACCT_053705,0,,,
ACCT_063420,0,,,
ACCT_003692,0,,,
ACCT_080376,0,,,
ACCT_013886,0,,,
ACCT_021361,0,,,
ACCT_157276,0,,,
ACCT_003889,0,,,
ACCT_072387,0,,,
ACCT_171352,0,,,
ACCT_161337,0,,,
ACCT_023415,0,,,
ACCT_183938,0,,,
ACCT_011603,0,,,
ACCT_038003,0,,,
ACCT_018092,0,,,
ACCT_190165,0,,,
ACCT_049938,0,,,
ACCT_062731,0,,,
ACCT_149276,0,,,
ACCT_153866,0,,,
ACCT_090019,0,,,
ACCT_063559,0,,,
ACCT_200107,0,,,
ACCT_164857,0,,,
ACCT_177204,0,,,
ACCT_059434,0,,,
ACCT_036729,0,,,
ACCT_071559,0,,,
ACCT_093221,0,,,
ACCT_150398,0,,,
ACCT_139062,0,,,
ACCT_156533,0,,,
ACCT_132547,0,,,
ACCT_006720,0,,,
ACCT_054510,0,,,
ACCT_196367,0,,,
ACCT_146794,0,,,
ACCT_047648,0,,,
ACCT_014048,0,,,
ACCT_179918,0,,,
ACCT_094029,0,,,
ACCT_006444,0,,,
ACCT_099969,0,,,
ACCT_165400,0,,,
ACCT_134271,0,,,
ACCT_121885,0,,,
ACCT_198947,0,,,
ACCT_118613,0,,,
ACCT_160840,0,,,
ACCT_066058,0,,,
ACCT_158931,0,,,
ACCT_067587,0,,,
ACCT_166941,0,,,
ACCT_067202,0,,,
ACCT_039519,0,,,
ACCT_158611,0,,,
ACCT_120186,0,,,
ACCT_048173,0,,,
ACCT_037634,0,,,
ACCT_027821,0,,,
ACCT_037916,0,,,
ACCT_059244,0,,,
ACCT_171708,0,,,
ACCT_025770,0,,,
ACCT_074272,0,,,
ACCT_137897,0,,,
ACCT_027352,0,,,
ACCT_113036,0,,,
ACCT_124241,0,,,
ACCT_076712,0,,,
ACCT_004755,0,,,
ACCT_029220,0,,,
ACCT_128145,0,,,
ACCT_138124,0,,,
ACCT_102408,0,,,
ACCT_145358,0,,,
ACCT_182578,0,,,
ACCT_146258,0,,,
ACCT_104483,0,,,
ACCT_198520,0,,,
ACCT_161131,0,,,
ACCT_173896,0,,,
ACCT_003071,0,,,
ACCT_155314,0,,,
ACCT_109308,0,,,
ACCT_100193,0,,,
ACCT_156302,0,,,
ACCT_021873,0,,,
ACCT_088510,0,,,
ACCT_031698,0,,,
ACCT_007831,0,,,
ACCT_143729,0,,,
ACCT_190438,0,,,
ACCT_113424,0,,,
ACCT_074958,0,,,
ACCT_073714,0,,,
ACCT_085658,0,,,
ACCT_041345,0,,,
ACCT_135565,0,,,
ACCT_081468,0,,,
ACCT_076705,0,,,
ACCT_038114,0,,,
ACCT_099866,0,,,
ACCT_187476,0,,,
ACCT_189714,0,,,
ACCT_046441,0,,,
ACCT_086259,0,,,
ACCT_134790,0,,,
ACCT_082377,0,,,
ACCT_114622,0,,,
ACCT_020693,0,,,
ACCT_172639,0,,,
ACCT_080636,0,,,
ACCT_036736,0,,,
ACCT_034710,0,,,
ACCT_143882,0,,,
ACCT_019715,0,,,
ACCT_134515,0,,,
ACCT_186806,0,,,
ACCT_055014,0,,,
ACCT_112163,0,,,
ACCT_172192,0,,,
ACCT_063785,0,,,
ACCT_160571,0,,,
ACCT_085046,0,,,
ACCT_048876,0,,,
ACCT_196440,0,,,
ACCT_199976,0,,,
ACCT_199704,0,,,
ACCT_078490,0,,,
ACCT_047217,0,,,
ACCT_043133,0,,,
ACCT_112543,0,,,
ACCT_051230,0,,,
ACCT_118863,0,,,
ACCT_151875,0,,,
ACCT_115298,0,,,
ACCT_015191,0,,,
ACCT_099709,0,,,
ACCT_102878,0,,,
ACCT_069073,0,,,
ACCT_020514,0,,,
ACCT_062250,0,,,
ACCT_011710,0,,,
ACCT_112020,0,,,
ACCT_125119,0,,,
ACCT_006795,0,,,
ACCT_152636,0,,,
ACCT_037083,0,,,
ACCT_180957,0,,,
ACCT_131360,0,,,
ACCT_115131,0,,,
ACCT_076620,0,,,
ACCT_019030,0,,,
ACCT_044269,0,,,
ACCT_166850,0,,,
ACCT_142574,0,,,
ACCT_058349,0,,,
ACCT_004856,0,,,
ACCT_148526,0,,,
ACCT_080008,0,,,
ACCT_044561,0,,,
ACCT_024345,0,,,
ACCT_044123,0,,,
ACCT_103219,0,,,
ACCT_118551,0,,,
ACCT_178294,0,,,
ACCT_194312,0,,,
ACCT_038053,0,,,
ACCT_019929,0,,,
ACCT_052704,0,,,
ACCT_072521,0,,,
ACCT_014603,0,,,
ACCT_190675,0,,,
ACCT_163965,0,,,
ACCT_029963,0,,,
ACCT_132937,0,,,
ACCT_063187,0,,,
ACCT_132537,0,,,
ACCT_014714,0,,,
ACCT_024462,0,,,
ACCT_138978,0,,,
ACCT_009524,0,,,
ACCT_135476,0,,,
ACCT_060172,0,,,
ACCT_093393,0,,,
ACCT_070572,0,,,
ACCT_127540,0,,,
ACCT_114624,0,,,
ACCT_073939,0,,,
ACCT_017034,0,,,
ACCT_009350,0,,,
ACCT_145414,0,,,
ACCT_168591,0,,,
ACCT_003049,0,,,
ACCT_119679,0,,,
ACCT_188068,0,,,
ACCT_179764,0,,,
ACCT_011238,0,,,
ACCT_010014,0,,,
ACCT_119277,0,,,
ACCT_028318,0,,,
ACCT_098239,0,,,
ACCT_021645,0,,,
ACCT_001348,0,,,
ACCT_085921,0,,,
ACCT_154101,0,,,
ACCT_148139,0,,,
ACCT_061380,0,,,
ACCT_155173,0,,,
ACCT_066985,0,,,
ACCT_006904,0,,,
ACCT_159886,0,,,
ACCT_050581,0,,,
ACCT_181523,0,,,
ACCT_138927,0,,,
ACCT_096750,0,,,
ACCT_197619,0,,,
ACCT_022649,0,,,
ACCT_120016,0,,,
ACCT_102357,0,,,
ACCT_100803,0,,,
ACCT_149153,0,,,
ACCT_015140,0,,,
ACCT_069514,0,,,
ACCT_048966,0,,,
ACCT_166747,0,,,
ACCT_176697,0,,,
ACCT_007484,0,,,
ACCT_167767,0,,,
ACCT_185378,0,,,
ACCT_116858,0,,,
ACCT_147055,0,,,
ACCT_136653,0,,,
ACCT_140707,0,,,
ACCT_191024,0,,,
ACCT_044695,0,,,
ACCT_122359,0,,,
ACCT_040529,0,,,
ACCT_181009,0,,,
ACCT_011582,0,,,
ACCT_041377,0,,,
ACCT_180509,0,,,
ACCT_074149,0,,,
ACCT_199752,0,,,
ACCT_038404,0,,,
ACCT_109370,0,,,
ACCT_001418,0,,,
ACCT_007157,0,,,
ACCT_087679,0,,,
ACCT_005631,0,,,
ACCT_186787,0,,,
ACCT_098499,0,,,
ACCT_027006,0,,,
ACCT_004902,0,,,
ACCT_168703,0,,,
ACCT_063071,0,,,
ACCT_117372,0,,,
ACCT_054722,0,,,
ACCT_057348,0,,,
ACCT_070076,0,,,
ACCT_103866,0,,,
ACCT_145558,0,,,
ACCT_067870,0,,,
ACCT_184304,0,,,
ACCT_049316,0,,,
ACCT_041025,0,,,
ACCT_030974,0,,,
ACCT_066181,0,,,
ACCT_077840,0,,,
ACCT_138929,0,,,
ACCT_173664,0,,,
ACCT_136467,0,,,
ACCT_150880,0,,,
ACCT_190594,0,,,
ACCT_154144,0,,,
ACCT_002404,0,,,
ACCT_086812,0,,,
ACCT_030267,0,,,
ACCT_054893,0,,,
ACCT_163243,0,,,
ACCT_135548,0,,,
ACCT_010720,0,,,
ACCT_187140,0,,,
ACCT_182129,0,,,
ACCT_198204,0,,,
ACCT_032844,0,,,
ACCT_111440,0,,,
ACCT_012280,0,,,
ACCT_130530,0,,,
ACCT_192291,0,,,
ACCT_043319,0,,,
ACCT_151082,0,,,
ACCT_066786,0,,,
ACCT_194355,0,,,
ACCT_177541,0,,,
ACCT_001647,0,,,
ACCT_184205,0,,,
ACCT_083114,0,,,
ACCT_004786,0,,,
ACCT_003268,0,,,
ACCT_141596,0,,,
ACCT_157722,0,,,
ACCT_172001,0,,,
ACCT_113971,0,,,
ACCT_198772,0,,,
ACCT_187525,0,,,
ACCT_146021,0,,,
ACCT_046697,0,,,
ACCT_027111,0,,,
ACCT_034506,0,,,
ACCT_023017,0,,,
ACCT_058589,0,,,
ACCT_042032,0,,,
ACCT_072450,0,,,
ACCT_157245,0,,,
ACCT_193396,0,,,
ACCT_083638,0,,,
ACCT_052310,0,,,
ACCT_008354,0,,,
ACCT_094103,0,,,
ACCT_154282,0,,,
ACCT_182269,0,,,
ACCT_130419,0,,,
ACCT_049368,0,,,
ACCT_074218,0,,,
ACCT_098306,0,,,
ACCT_128166,0,,,
ACCT_077522,0,,,
ACCT_004626,0,,,
ACCT_131524,0,,,
ACCT_100122,0,,,
ACCT_108426,0,,,
ACCT_154192,0,,,
ACCT_174788,0,,,
ACCT_121458,0,,,
ACCT_085735,0,,,
ACCT_003628,0,,,
ACCT_043168,0,,,
ACCT_186333,0,,,
ACCT_128097,0,,,
ACCT_131370,0,,,
ACCT_084483,0,,,
ACCT_072394,0,,,
ACCT_019392,0,,,
ACCT_096349,0,,,
ACCT_133926,0,,,
ACCT_140552,0,,,
ACCT_129218,0,,,
ACCT_184310,0,,,
ACCT_174962,0,,,
ACCT_144764,0,,,
ACCT_083550,0,,,
ACCT_199672,0,,,
ACCT_042449,0,,,
ACCT_008834,0,,,
ACCT_188674,0,,,
ACCT_102477,0,,,
ACCT_090155,0,,,
ACCT_043521,0,,,
ACCT_021318,0,,,
ACCT_152016,0,,,
ACCT_139138,0,,,
ACCT_137974,0,,,
ACCT_002710,0,,,
ACCT_120692,0,,,
ACCT_052641,0,,,
ACCT_037615,0,,,
ACCT_128839,0,,,
ACCT_173433,0,,,
ACCT_010679,0,,,
ACCT_019675,0,,,
ACCT_063959,0,,,
ACCT_075947,0,,,
ACCT_165926,0,,,
ACCT_163782,0,,,
ACCT_156333,0,,,
ACCT_102882,0,,,
ACCT_109105,0,,,
ACCT_000284,0,,,
ACCT_016831,0,,,
ACCT_082111,0,,,
ACCT_067407,0,,,
ACCT_091345,0,,,
ACCT_065398,0,,,
ACCT_074780,0,,,
ACCT_008364,0,,,
ACCT_123143,0,,,
ACCT_149987,0,,,
ACCT_159876,0,,,
ACCT_016385,0,,,
ACCT_072795,0,,,
ACCT_001525,0,,,
ACCT_035761,0,,,
ACCT_192402,0,,,
ACCT_163746,0,,,
ACCT_129191,0,,,
ACCT_122746,0,,,
ACCT_116467,0,,,
ACCT_179202,0,,,
ACCT_005411,0,,,
ACCT_093052,0,,,
ACCT_132154,0,,,
ACCT_167912,0,,,
ACCT_079729,0,,,
ACCT_010995,0,,,
ACCT_054180,0,,,
ACCT_163783,0,,,
ACCT_096702,0,,,
ACCT_188120,0,,,
ACCT_161387,0,,,
ACCT_082757,0,,,
ACCT_148168,0,,,
ACCT_074260,0,,,
ACCT_183512,0,,,
ACCT_069267,0,,,
ACCT_087076,0,,,
ACCT_034778,0,,,
ACCT_048445,0,,,
ACCT_030262,0,,,
ACCT_061232,0,,,
ACCT_169265,0,,,
ACCT_172322,0,,,
ACCT_142582,0,,,
ACCT_132058,0,,,
ACCT_018655,0,,,
ACCT_110173,0,,,
ACCT_095802,0,,,
ACCT_127082,0,,,
ACCT_189528,0,,,
ACCT_137425,0,,,
ACCT_138648,0,,,
ACCT_160437,0,,,
ACCT_082909,0,,,
ACCT_106580,0,,,
ACCT_118265,0,,,
ACCT_058152,0,,,
ACCT_139547,0,,,
ACCT_019208,0,,,
ACCT_119620,0,,,
ACCT_192193,0,,,
ACCT_066778,0,,,
ACCT_082004,0,,,
ACCT_174092,0,,,
ACCT_101314,0,,,
ACCT_063931,0,,,
ACCT_031414,0,,,
ACCT_099732,0,,,
ACCT_012958,0,,,
ACCT_079453,0,,,
ACCT_015760,0,,,
ACCT_108004,0,,,
ACCT_082085,0,,,
ACCT_026361,0,,,
ACCT_014890,0,,,
ACCT_004500,0,,,
ACCT_145162,0,,,
ACCT_113525,0,,,
ACCT_038421,0,,,
ACCT_119556,0,,,
ACCT_079023,0,,,
ACCT_184953,0,,,
ACCT_027489,0,,,
ACCT_056732,0,,,
ACCT_031679,0,,,
ACCT_043620,0,,,
ACCT_133538,0,,,
ACCT_013915,0,,,
ACCT_116843,0,,,
ACCT_023391,0,,,
ACCT_006971,0,,,
ACCT_061654,0,,,
ACCT_199119,0,,,
ACCT_043137,0,,,
ACCT_171530,0,,,
ACCT_111796,0,,,
ACCT_005799,0,,,
ACCT_010076,0,,,
ACCT_094380,0,,,
ACCT_119693,0,,,
ACCT_197770,0,,,
ACCT_128535,0,,,
ACCT_158423,0,,,
ACCT_169568,0,,,
ACCT_008767,0,,,
ACCT_199729,0,,,
ACCT_083174,0,,,
ACCT_015819,0,,,
ACCT_063737,0,,,
ACCT_097278,0,,,
ACCT_046793,0,,,
ACCT_067981,0,,,
ACCT_198064,0,,,
ACCT_063486,0,,,
ACCT_091076,0,,,
ACCT_040879,0,,,
ACCT_028500,0,,,
ACCT_016219,0,,,
ACCT_035680,0,,,
ACCT_028953,0,,,
ACCT_178140,0,,,
ACCT_144242,0,,,
ACCT_102995,0,,,
ACCT_140035,0,,,
ACCT_083878,0,,,
ACCT_152708,0,,,
ACCT_137977,0,,,
ACCT_042401,0,,,
ACCT_173240,0,,,
ACCT_032191,0,,,
ACCT_108435,0,,,
ACCT_021521,0,,,
ACCT_078338,0,,,
ACCT_085298,0,,,
ACCT_000657,0,,,
ACCT_034321,0,,,
ACCT_039014,0,,,
ACCT_022495,0,,,
ACCT_095951,0,,,
ACCT_133324,0,,,
ACCT_187045,0,,,
ACCT_103397,0,,,
ACCT_083071,0,,,
ACCT_152795,0,,,
ACCT_098715,0,,,
ACCT_109664,0,,,
ACCT_175893,0,,,
ACCT_106280,0,,,
ACCT_112506,0,,,
ACCT_175241,0,,,
ACCT_058646,0,,,
ACCT_190256,0,,,
ACCT_117785,0,,,
ACCT_136138,0,,,
ACCT_189229,0,,,
ACCT_153053,0,,,
ACCT_156366,0,,,
ACCT_178855,0,,,
ACCT_140922,0,,,
ACCT_087775,0,,,
ACCT_135146,0,,,
ACCT_184930,0,,,
ACCT_142885,0,,,
ACCT_074667,0,,,
ACCT_072891,0,,,
ACCT_108917,0,,,
ACCT_051259,0,,,
ACCT_055057,0,,,
ACCT_143559,0,,,
ACCT_093561,0,,,
ACCT_162444,0,,,
ACCT_087450,0,,,
ACCT_133618,0,,,
ACCT_171903,0,,,
ACCT_099029,0,,,
ACCT_072055,0,,,
ACCT_091072,0,,,
ACCT_124243,0,,,
ACCT_001405,0,,,
ACCT_099001,0,,,
ACCT_049484,0,,,
ACCT_051869,0,,,
ACCT_110750,0,,,
ACCT_141701,0,,,
ACCT_028181,0,,,
ACCT_135880,0,,,
ACCT_092823,0,,,
ACCT_136633,0,,,
ACCT_034264,0,,,
ACCT_185243,0,,,
ACCT_181843,0,,,
ACCT_126185,0,,,
ACCT_119586,0,,,
ACCT_106561,0,,,
ACCT_046268,0,,,
ACCT_149336,0,,,
ACCT_024465,0,,,
ACCT_121342,0,,,
ACCT_107624,0,,,
ACCT_023321,0,,,
ACCT_105813,0,,,
ACCT_166244,0,,,
ACCT_153289,0,,,
ACCT_158805,0,,,
ACCT_164334,0,,,
ACCT_076731,0,,,
ACCT_060966,0,,,
ACCT_178775,0,,,
ACCT_127965,0,,,
ACCT_105058,0,,,
ACCT_050403,0,,,
ACCT_031541,0,,,
ACCT_024823,0,,,
ACCT_072546,0,,,
ACCT_066071,0,,,
ACCT_031097,0,,,
ACCT_042105,0,,,
ACCT_140470,0,,,
ACCT_081395,0,,,
ACCT_050223,0,,,
ACCT_002923,0,,,
ACCT_130037,0,,,
ACCT_081112,0,,,
ACCT_071254,0,,,
ACCT_079687,0,,,
ACCT_145091,0,,,
ACCT_061162,0,,,
ACCT_068397,0,,,
ACCT_118151,0,,,
ACCT_075214,0,,,
ACCT_115572,0,,,
ACCT_041642,0,,,
ACCT_022125,0,,,
ACCT_151521,0,,,
ACCT_199355,0,,,
ACCT_099513,0,,,
ACCT_089950,0,,,
ACCT_172193,0,,,
ACCT_176847,0,,,
ACCT_126301,0,,,
ACCT_158928,0,,,
ACCT_178512,0,,,
ACCT_052660,0,,,
ACCT_073892,0,,,
ACCT_123400,0,,,
ACCT_044743,0,,,
ACCT_197808,0,,,
ACCT_007394,0,,,
ACCT_141102,0,,,
ACCT_178904,0,,,
ACCT_020401,0,,,
ACCT_043175,0,,,
ACCT_108425,0,,,
ACCT_118492,0,,,
ACCT_049142,0,,,
ACCT_162428,0,,,
ACCT_060336,0,,,
ACCT_130336,0,,,
ACCT_039611,0,,,
ACCT_002369,0,,,
ACCT_049855,0,,,
ACCT_046727,0,,,
ACCT_107924,0,,,
ACCT_039748,0,,,
ACCT_125316,0,,,
ACCT_055843,0,,,
ACCT_182359,0,,,
ACCT_196799,0,,,
ACCT_178612,0,,,
ACCT_157604,0,,,
ACCT_087454,0,,,
ACCT_124829,0,,,
ACCT_109416,0,,,
ACCT_059940,0,,,
ACCT_136761,0,,,
ACCT_169162,0,,,
ACCT_191565,0,,,
ACCT_092248,0,,,
ACCT_054343,0,,,
ACCT_030375,0,,,
ACCT_168263,0,,,
ACCT_096701,0,,,
ACCT_037726,0,,,
ACCT_088147,0,,,
ACCT_189047,0,,,
ACCT_098282,0,,,
ACCT_027629,0,,,
ACCT_125353,0,,,
ACCT_069630,0,,,
ACCT_159941,0,,,
ACCT_087969,0,,,
ACCT_164290,0,,,
ACCT_081809,0,,,
ACCT_144494,0,,,
ACCT_122677,0,,,
ACCT_039264,0,,,
ACCT_055704,0,,,
ACCT_035188,0,,,
ACCT_018533,0,,,
ACCT_138310,0,,,
ACCT_104320,0,,,
ACCT_196342,0,,,
ACCT_105542,0,,,
ACCT_158618,0,,,
ACCT_155007,0,,,
ACCT_084524,0,,,
ACCT_179196,0,,,
ACCT_087391,0,,,
ACCT_057883,0,,,
ACCT_081246,0,,,
ACCT_191687,0,,,
ACCT_011045,0,,,
ACCT_167269,0,,,
ACCT_177984,0,,,
ACCT_122357,0,,,
ACCT_106965,0,,,
ACCT_081352,0,,,
ACCT_193915,0,,,
ACCT_169740,0,,,
ACCT_057674,0,,,
ACCT_009672,0,,,
ACCT_003142,0,,,
ACCT_073926,0,,,
ACCT_047817,0,,,
ACCT_173370,0,,,
ACCT_117293,0,,,
ACCT_077487,0,,,
ACCT_185064,0,,,
ACCT_041880,0,,,
ACCT_183922,0,,,
ACCT_096399,0,,,
ACCT_089912,0,,,
ACCT_061156,0,,,
ACCT_047088,0,,,
ACCT_137821,0,,,
ACCT_036959,0,,,
ACCT_007793,0,,,
ACCT_122061,0,,,
ACCT_056107,0,,,
ACCT_051225,0,,,
ACCT_068361,0,,,
ACCT_099547,0,,,
ACCT_159065,0,,,
ACCT_101905,0,,,
ACCT_040546,0,,,
ACCT_032190,0,,,
ACCT_063822,0,,,
ACCT_190715,0,,,
ACCT_129189,0,,,
ACCT_146208,0,,,
ACCT_122731,0,,,
ACCT_166810,0,,,
ACCT_106891,0,,,
ACCT_115208,0,,,
ACCT_195608,0,,,
ACCT_152392,0,,,
ACCT_199924,0,,,
ACCT_095284,0,,,
ACCT_199799,0,,,
ACCT_168126,0,,,
ACCT_074607,0,,,
ACCT_001508,0,,,
ACCT_134574,0,,,
ACCT_090269,0,,,
ACCT_111696,0,,,
ACCT_073335,0,,,
ACCT_047631,0,,,
ACCT_184455,0,,,
ACCT_144881,0,,,
ACCT_107198,0,,,
ACCT_032393,0,,,
ACCT_033074,0,,,
ACCT_117058,0,,,
ACCT_145570,0,,,
ACCT_115683,0,,,
ACCT_043591,0,,,
ACCT_072038,0,,,
ACCT_012873,0,,,
ACCT_147454,0,,,
ACCT_149929,0,,,
ACCT_127720,0,,,
ACCT_133475,0,,,
ACCT_105921,0,,,
ACCT_020597,0,,,
ACCT_044924,0,,,
ACCT_183448,0,,,
ACCT_032802,0,,,
ACCT_183844,0,,,
ACCT_147313,0,,,
ACCT_167868,0,,,
ACCT_199289,0,,,
ACCT_160931,0,,,
ACCT_155428,0,,,
ACCT_003164,0,,,
ACCT_195249,0,,,
ACCT_009824,0,,,
ACCT_003190,0,,,
ACCT_191361,0,,,
ACCT_051089,0,,,
ACCT_137939,0,,,
ACCT_100230,0,,,
ACCT_037885,0,,,
ACCT_191152,0,,,
ACCT_057850,0,,,
ACCT_197159,0,,,
ACCT_193534,0,,,
ACCT_141879,0,,,
ACCT_080328,0,,,
ACCT_091782,0,,,
ACCT_058206,0,,,
ACCT_012653,0,,,
ACCT_094287,0,,,
ACCT_018684,0,,,
ACCT_183334,0,,,
ACCT_121173,0,,,
ACCT_054230,0,,,
ACCT_118696,0,,,
ACCT_030710,0,,,
ACCT_054095,0,,,
ACCT_188711,0,,,
ACCT_113873,0,,,
ACCT_048338,0,,,
ACCT_126673,0,,,
ACCT_067834,0,,,
ACCT_057522,0,,,
ACCT_061041,0,,,
ACCT_010630,0,,,
ACCT_053671,0,,,
ACCT_143920,0,,,
ACCT_022223,0,,,
ACCT_006811,0,,,
ACCT_098937,0,,,
ACCT_037760,0,,,
ACCT_085388,0,,,
ACCT_000934,0,,,
ACCT_014307,0,,,
ACCT_042092,0,,,
ACCT_014080,0,,,
ACCT_131306,0,,,
ACCT_012218,0,,,
ACCT_117358,0,,,
ACCT_049878,0,,,
ACCT_046733,0,,,
ACCT_023592,0,,,
ACCT_191732,0,,,
ACCT_073094,0,,,
ACCT_067292,0,,,
ACCT_097314,0,,,
ACCT_019327,0,,,
ACCT_129225,0,,,
ACCT_138316,0,,,
ACCT_195023,0,,,
ACCT_059608,0,,,
ACCT_136512,0,,,
ACCT_105320,0,,,
ACCT_156554,0,,,
ACCT_028004,0,,,
ACCT_146095,0,,,
ACCT_146719,0,,,
ACCT_064730,0,,,
ACCT_053310,0,,,
ACCT_026886,0,,,
ACCT_153509,0,,,
ACCT_033177,0,,,
ACCT_010407,0,,,
ACCT_179020,0,,,
ACCT_188831,0,,,
ACCT_101521,0,,,
ACCT_086180,0,,,
ACCT_147562,0,,,
ACCT_007395,0,,,
ACCT_140327,0,,,
ACCT_063376,0,,,
ACCT_108117,0,,,
ACCT_117479,0,,,
ACCT_127667,0,,,
ACCT_111117,0,,,
ACCT_101858,0,,,
ACCT_092141,0,,,
ACCT_078564,0,,,
ACCT_022313,0,,,
ACCT_061207,0,,,
ACCT_169220,0,,,
ACCT_089483,0,,,
ACCT_081259,0,,,
