customer_id,loan_sum,loan_count,cc_sum,cc_count,od_sum,od_count,ka_sum,ka_count,sa_sum,sa_count
CUST_038580,,0,,0,-181714.01,1,0.0,0,0.0,0
CUST_038585,-220500.5,2,,0,0.0,0,24248.24,1,0.0,0
CUST_038586,,0,,0,-140410.62,1,0.0,0,0.0,0
CUST_038587,-259415.39,1,,0,0.0,0,0.0,0,68704.95,1
CUST_038591,,0,,0,0.0,0,1436.37,1,0.0,0
CUST_038596,,0,,0,0.0,0,0.0,0,0.0,1
CUST_038599,,0,,0,0.0,0,4785.21,1,0.0,0
CUST_038609,,0,,0,0.0,0,0.0,0,0.0,1
CUST_038615,,0,,0,0.0,0,8265.29,1,0.0,0
CUST_038618,,0,,0,0.0,0,0.0,0,1038.31,1
CUST_038630,,0,,0,0.0,0,0.0,0,0.0,1
CUST_038633,,0,,0,0.0,0,0.0,0,4709.7,1
CUST_038637,,0,,0,0.0,0,0.0,0,32775.77,1
CUST_038644,,0,,0,0.0,0,0.0,0,23644.37,1
CUST_038647,,0,,0,0.0,0,0.0,0,9525.99,1
CUST_038663,,0,,0,0.0,0,0.0,0,2359.86,1
CUST_038664,,0,,0,0.0,0,0.0,0,2613.77,1
CUST_038672,,0,,0,0.0,0,0.0,0,12688.68,1
CUST_038685,,0,,0,0.0,0,0.0,0,25026.72,1
CUST_038687,-128186.86,1,,0,0.0,0,0.0,0,178011.94,1
CUST_038688,-938019.75,2,,0,0.0,0,27850.79,1,0.0,0
CUST_038694,-635239.7,3,-89138.11,2,0.0,0,586.84,1,0.0,0
CUST_038695,,0,,0,0.0,0,479.73,1,0.0,0
CUST_038699,,0,,0,0.0,0,0.0,0,17636.92,1
CUST_038700,,0,-92624.39,1,-172883.74,1,0.0,0,0.0,0
CUST_038705,,0,,0,256311.09,1,0.0,0,0.0,0
CUST_038706,,0,,0,0.0,0,0.0,0,26426.35,1
CUST_038712,,0,,0,0.0,0,96591.41,1,0.0,0
CUST_038726,,0,,0,0.0,0,0.0,0,34347.47,1
CUST_038733,,0,,0,-108078.33,1,0.0,0,0.0,0
CUST_038736,,0,,0,0.0,0,1911.68,1,0.0,0
CUST_038742,,0,,0,0.0,0,0.0,0,15284.61,1
CUST_038744,,0,-139772.53,2,0.0,0,0.0,0,52134.53,1
CUST_038750,,0,-148034.81,2,0.0,0,0.0,0,3892.81,1
CUST_038754,,0,,0,-463630.26,1,0.0,0,0.0,0
CUST_038760,,0,,0,0.0,0,0.0,0,0.0,1
CUST_038770,,0,,0,0.0,0,0.0,0,698.41,1
CUST_038775,,0,,0,0.0,0,9597.04,1,0.0,0
CUST_038792,,0,,0,0.0,0,0.0,0,0.0,1
CUST_038798,,0,,0,96601.08,1,0.0,0,0.0,0
CUST_038799,-714533.36,2,,0,-74664.02,1,0.0,0,0.0,0
CUST_038813,-475013.27,3,,0,0.0,0,0.0,0,0.0,1
CUST_038825,,0,,0,0.0,0,54319.62,1,0.0,0
CUST_038829,-1070404.23,3,-35418.25,2,0.0,0,-4067.46,1,0.0,0
CUST_038835,-174358.67,1,,0,0.0,0,134392.77,1,0.0,0
CUST_038845,-182253.17,1,,0,0.0,0,0.0,0,11305.85,1
CUST_038849,,0,,0,27043.44,1,0.0,0,0.0,0
CUST_038852,,0,,0,0.0,0,272706.06,1,0.0,0
CUST_038855,,0,,0,0.0,0,11467.62,1,0.0,0
CUST_038859,-384600.47,2,,0,0.0,0,101327.71,1,0.0,0
CUST_038873,,0,-49437.98,1,0.0,0,0.0,0,426.74,1
CUST_038879,,0,,0,0.0,0,430067.4,1,0.0,0
CUST_038880,-626432.06,3,,0,0.0,0,0.0,0,-6398.55,1
CUST_038893,,0,,0,0.0,0,0.0,1,0.0,0
CUST_038896,,0,,0,0.0,0,0.0,0,0.0,1
CUST_038899,,0,,0,0.0,0,984.47,1,0.0,0
CUST_038903,,0,,0,0.0,0,0.0,1,0.0,0
CUST_038906,-1721087.07,2,,0,0.0,0,19504.3,1,0.0,0
CUST_038907,,0,,0,0.0,0,0.0,0,8408.33,1
CUST_038911,,0,-373410.54,1,0.0,0,43880.12,1,0.0,0
CUST_038913,,0,,0,-49909.98,1,0.0,0,0.0,0
CUST_038915,,0,,0,43002.94,1,0.0,0,0.0,0
CUST_038919,-537883.28,3,,0,0.0,0,0.0,0,2521.26,1
CUST_038921,,0,,0,0.0,0,-4567.8,1,0.0,0
CUST_038924,,0,,0,0.0,0,183627.69,1,0.0,0
CUST_038927,,0,,0,0.0,0,0.0,0,1553.67,1
CUST_038937,,0,-35396.56,2,0.0,0,-279997.93,1,0.0,0
CUST_038946,,0,,0,0.0,0,0.0,0,14289.09,1
CUST_038951,,0,,0,0.0,0,0.0,0,1658.41,1
CUST_038966,-571372.7,2,,0,0.0,0,0.0,0,13483.02,1
CUST_038968,,0,,0,0.0,0,0.0,0,1317.55,1
CUST_038970,,0,,0,0.0,0,77650.54,1,0.0,0
CUST_038988,-1494355.3,1,-14692.24,2,0.0,0,0.0,0,3360.13,1
CUST_038992,,0,-14162.22,2,-575177.27,1,0.0,0,0.0,0
CUST_038993,,0,,0,0.0,0,49290.1,1,0.0,0
CUST_039002,,0,,0,0.0,0,0.0,0,13992.86,1
CUST_039008,,0,,0,0.0,0,0.0,0,22762.74,1
CUST_039015,,0,,0,0.0,0,-21180.24,1,0.0,0
CUST_039019,,0,,0,0.0,0,0.0,0,41675.37,1
CUST_039020,,0,,0,0.0,0,0.0,0,76957.26,1
CUST_039028,-262573.66,1,,0,0.0,0,0.0,0,0.0,1
CUST_039030,,0,,0,0.0,0,0.0,0,34599.74,1
CUST_039033,,0,,0,68787.9,1,0.0,0,0.0,0
CUST_039053,,0,,0,0.0,0,0.0,0,4606.41,1
CUST_039057,-198745.04,3,,0,0.0,0,132136.64,1,0.0,0
CUST_039064,-345384.94,3,,0,0.0,0,0.0,0,522.9,1
CUST_039066,,0,,0,0.0,0,64392.05,1,0.0,0
CUST_039069,,0,,0,0.0,0,0.0,0,-56474.2,1
CUST_039070,,0,,0,0.0,0,0.0,0,10662.1,1
CUST_039075,,0,,0,0.0,0,0.0,0,19869.94,1
CUST_039076,,0,,0,0.0,0,293971.39,1,0.0,0
CUST_039077,,0,,0,0.0,0,101215.05,1,0.0,0
CUST_039080,,0,-44758.06,2,0.0,0,-12821.07,1,0.0,0
CUST_039086,,0,,0,0.0,0,377886.52,1,0.0,0
CUST_039089,,0,,0,0.0,0,0.0,0,167468.08,1
CUST_039090,,0,,0,0.0,0,1354.05,1,0.0,0
CUST_039094,,0,,0,0.0,0,1573.31,1,0.0,0
CUST_039101,,0,,0,0.0,0,0.0,0,1418.76,1
CUST_039102,-226322.11,2,,0,0.0,0,0.0,0,353.88,1
CUST_039105,,0,,0,-16143.6,1,0.0,0,0.0,0
CUST_039107,,0,,0,0.0,0,0.0,0,4947.41,1
CUST_039109,-444583.24,1,,0,0.0,0,0.0,0,56812.55,1
CUST_039130,-876167.92,1,,0,0.0,0,0.0,0,2965.66,1
CUST_039136,,0,,0,0.0,0,0.0,0,581.45,1
CUST_039142,,0,214561.16,2,0.0,0,14976.54,1,0.0,0
CUST_039153,,0,,0,0.0,0,0.0,0,2318.88,1
CUST_039154,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039166,,0,,0,0.0,0,62.34,1,0.0,0
CUST_039180,,0,,0,-15617.06,1,0.0,0,0.0,0
CUST_039187,-58902.35,3,,0,-69060.09,1,0.0,0,0.0,0
CUST_039201,,0,,0,0.0,0,0.0,0,58142.83,1
CUST_039213,,0,,0,0.0,0,0.0,0,21003.82,1
CUST_039214,,0,,0,0.0,0,0.0,0,29364.08,1
CUST_039217,,0,,0,-41228.45,1,0.0,0,0.0,0
CUST_039219,-137775.51,3,,0,0.0,0,0.0,0,4029.38,1
CUST_039223,,0,,0,0.0,0,0.0,0,-37183.63,1
CUST_039233,,0,,0,0.0,0,0.0,0,194194.89,1
CUST_039238,,0,,0,-15990.52,1,0.0,0,0.0,0
CUST_039239,-1720912.18,2,,0,0.0,0,0.0,0,0.0,1
CUST_039244,-53439.72,3,,0,0.0,0,9620.39,1,0.0,0
CUST_039250,,0,,0,0.0,0,0.0,0,194667.84,1
CUST_039251,,0,,0,0.0,0,493.63,1,0.0,0
CUST_039252,,0,,0,0.0,0,0.0,0,2299.85,1
CUST_039254,,0,,0,0.0,0,4008.66,1,0.0,0
CUST_039256,,0,,0,0.0,0,3470.84,1,0.0,0
CUST_039257,,0,,0,327916.46,1,0.0,0,0.0,0
CUST_039265,-2387316.21,2,,0,0.0,0,0.0,0,2693.02,1
CUST_039272,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039287,-758807.31,1,,0,0.0,0,0.0,0,-59683.81,1
CUST_039288,,0,,0,0.0,0,101017.32,1,0.0,0
CUST_039296,,0,,0,0.0,0,0.0,0,910.09,1
CUST_039298,-443150.07,3,,0,-14037.87,1,0.0,0,0.0,0
CUST_039299,,0,,0,0.0,0,0.0,0,4990.4,1
CUST_039308,-197703.5,3,,0,0.0,0,0.0,0,104132.96,1
CUST_039309,,0,,0,0.0,0,37985.45,1,0.0,0
CUST_039324,,0,,0,0.0,0,0.0,0,3988.21,1
CUST_039328,,0,,0,0.0,0,1219.43,1,0.0,0
CUST_039330,,0,,0,0.0,0,0.0,0,2292.79,1
CUST_039331,-413524.55,1,,0,0.0,0,10240.25,1,0.0,0
CUST_039333,,0,,0,-398350.16,1,0.0,0,0.0,0
CUST_039334,,0,,0,0.0,0,0.0,1,0.0,0
CUST_039339,,0,,0,0.0,0,0.0,0,23723.68,1
CUST_039352,,0,,0,0.0,0,0.0,0,1137.02,1
CUST_039362,,0,,0,0.0,0,0.0,0,265.45,1
CUST_039363,,0,-14162.83,2,-23367.06,1,0.0,0,0.0,0
CUST_039366,,0,,0,0.0,0,0.0,0,2858.26,1
CUST_039369,,0,,0,0.0,0,-12238.92,1,0.0,0
CUST_039371,,0,,0,0.0,0,0.0,0,2354.76,1
CUST_039384,-969400.22,3,,0,0.0,0,19185.36,1,0.0,0
CUST_039386,,0,-18815.07,1,0.0,0,70515.41,1,0.0,0
CUST_039391,,0,-142230.35,2,0.0,0,0.0,0,30375.68,1
CUST_039402,,0,,0,0.0,0,101667.67,1,0.0,0
CUST_039408,,0,,0,0.0,0,0.0,0,2249.68,1
CUST_039415,,0,,0,0.0,0,0.0,0,184723.76,1
CUST_039422,,0,,0,0.0,0,0.0,0,1261.99,1
CUST_039430,,0,,0,0.0,0,0.0,0,11754.77,1
CUST_039433,-1160179.9,1,,0,-8709.71,1,0.0,0,0.0,0
CUST_039448,,0,,0,0.0,0,14046.81,1,0.0,0
CUST_039450,,0,,0,0.0,0,1730.31,1,0.0,0
CUST_039453,,0,,0,0.0,0,81537.57,1,0.0,0
CUST_039457,,0,,0,0.0,0,0.0,0,691.59,1
CUST_039460,,0,,0,0.0,0,-2771.25,1,0.0,0
CUST_039465,,0,,0,0.0,0,0.0,1,0.0,0
CUST_039474,,0,-402124.25,1,0.0,0,0.0,0,162300.12,1
CUST_039475,,0,,0,-136976.51,1,0.0,0,0.0,0
CUST_039477,-59372.51,2,,0,0.0,0,262971.79,1,0.0,0
CUST_039486,,0,,0,0.0,0,0.0,0,601500.52,1
CUST_039487,-1440190.74,2,,0,0.0,0,-3594.69,1,0.0,0
CUST_039488,,0,,0,0.0,0,0.0,0,-19003.84,1
CUST_039493,,0,,0,0.0,0,4841.65,1,0.0,0
CUST_039497,,0,,0,0.0,0,0.0,0,4689.25,1
CUST_039500,,0,,0,0.0,0,16226.99,1,0.0,0
CUST_039502,,0,,0,0.0,0,0.0,0,811.1,1
CUST_039503,,0,,0,-53630.3,1,0.0,0,0.0,0
CUST_039504,,0,-47452.3,2,0.0,0,0.0,0,1453.76,1
CUST_039507,,0,,0,0.0,0,83729.93,1,0.0,0
CUST_039508,,0,,0,-46775.92,1,0.0,0,0.0,0
CUST_039509,,0,,0,196706.45,1,0.0,0,0.0,0
CUST_039513,,0,,0,0.0,0,0.0,0,31359.17,1
CUST_039518,,0,-31219.13,2,0.0,0,0.0,0,-251.19,1
CUST_039535,,0,,0,0.0,0,12225.24,1,0.0,0
CUST_039537,,0,,0,0.0,0,0.0,0,471.86,1
CUST_039540,-1114243.39,3,,0,0.0,0,0.0,0,31.5,1
CUST_039542,-1629536.69,3,,0,0.0,0,0.0,0,39074.4,1
CUST_039551,,0,,0,0.0,0,0.0,0,-569.96,1
CUST_039553,,0,-29043.54,1,0.0,0,0.0,0,24887.28,1
CUST_039554,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039555,,0,,0,0.0,0,0.0,0,-8175.5,1
CUST_039557,,0,,0,0.0,0,0.0,0,7609.31,1
CUST_039566,,0,-41195.26,1,0.0,0,1571.81,1,0.0,0
CUST_039569,,0,,0,0.0,0,0.0,0,6870.76,1
CUST_039571,,0,,0,-42817.05,1,0.0,0,0.0,0
CUST_039586,-354451.99,1,,0,0.0,0,0.0,0,-37613.91,1
CUST_039587,,0,,0,0.0,0,0.0,0,394.06,1
CUST_039588,,0,,0,-7203.64,1,0.0,0,0.0,0
CUST_039591,,0,-365544.39,1,0.0,0,0.0,0,15551.94,1
CUST_039597,,0,,0,0.0,0,0.0,0,2977.59,1
CUST_039599,,0,,0,0.0,0,0.0,0,786.34,1
CUST_039600,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039602,-473917.89,1,,0,0.0,0,0.0,0,172876.41,1
CUST_039614,,0,-29785.48,2,0.0,0,88680.38,1,0.0,0
CUST_039616,,0,,0,0.0,0,0.0,0,30982.83,1
CUST_039635,,0,,0,0.0,0,0.0,0,38925.73,1
CUST_039637,,0,-101160.4,1,0.0,0,0.0,0,487.62,1
CUST_039640,,0,,0,0.0,0,0.0,0,843.89,1
CUST_039646,,0,,0,-17067.91,1,0.0,0,0.0,0
CUST_039650,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039651,,0,,0,0.0,0,0.0,0,8219.64,1
CUST_039652,,0,,0,0.0,0,534.53,1,0.0,0
CUST_039661,,0,,0,0.0,0,0.0,0,8171.33,1
CUST_039664,,0,,0,0.0,0,0.0,0,37042.75,1
CUST_039671,,0,,0,0.0,0,0.0,0,9787.31,1
CUST_039672,,0,,0,0.0,0,0.0,0,37122.02,1
CUST_039675,,0,-126078.16,2,0.0,0,14370.74,1,0.0,0
CUST_039677,,0,,0,0.0,0,0.0,0,5358.29,1
CUST_039680,,0,,0,-5527.08,1,0.0,0,0.0,0
CUST_039687,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039702,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039708,,0,,0,0.0,0,0.0,0,776.36,1
CUST_039711,-1437884.17,1,,0,0.0,0,0.0,0,0.0,1
CUST_039713,,0,,0,0.0,0,0.0,0,15700.14,1
CUST_039715,-42070.1,3,,0,0.0,0,0.0,0,170187.49,1
CUST_039716,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039726,-237044.85,1,-17106.43,2,0.0,0,0.0,0,1847.87,1
CUST_039727,-114776.08,1,,0,0.0,0,0.0,0,20163.93,1
CUST_039738,-330493.05,3,,0,0.0,0,0.0,0,13578.46,1
CUST_039739,,0,,0,0.0,0,0.0,0,24971.06,1
CUST_039740,,0,,0,0.0,0,2303.78,1,0.0,0
CUST_039752,,0,,0,-54817.61,1,0.0,0,0.0,0
CUST_039753,,0,-412972.06,1,0.0,0,0.0,0,23004.18,1
CUST_039755,-412109.16,1,,0,0.0,0,0.0,0,113246.59,1
CUST_039757,,0,-71911.01,1,-195121.39,1,0.0,0,0.0,0
CUST_039762,-553731.16,2,,0,0.0,0,0.0,0,34456.47,1
CUST_039770,,0,98723.44,2,0.0,0,27504.77,1,0.0,0
CUST_039783,,0,,0,0.0,0,0.0,0,34074.65,1
CUST_039787,,0,,0,0.0,0,0.0,0,682.75,1
CUST_039790,,0,,0,0.0,0,0.0,0,155.26,1
CUST_039792,,0,,0,0.0,0,41105.06,1,0.0,0
CUST_039799,,0,,0,0.0,0,0.0,0,2337.82,1
CUST_039805,,0,,0,0.0,0,0.0,0,4518.12,1
CUST_039806,,0,,0,0.0,0,3572.64,1,0.0,0
CUST_039809,,0,,0,0.0,0,0.0,1,0.0,0
CUST_039812,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039813,-693442.75,1,,0,0.0,0,0.0,0,18961.76,1
CUST_039818,,0,,0,0.0,0,0.0,0,24499.68,1
CUST_039822,-1422892.49,2,-10810.12,2,0.0,0,0.0,0,30312.75,1
CUST_039826,,0,,0,0.0,0,0.0,0,36082.28,1
CUST_039832,,0,,0,0.0,0,1092.15,1,0.0,0
CUST_039833,,0,,0,0.0,0,0.0,0,8924.35,1
CUST_039843,,0,-104464.93,2,0.0,0,0.0,0,19510.24,1
CUST_039856,,0,-211908.65,2,0.0,0,0.0,0,14425.13,1
CUST_039870,,0,,0,-170762.54,1,0.0,0,0.0,0
CUST_039871,,0,,0,0.0,0,0.0,0,1418.17,1
CUST_039878,,0,,0,0.0,0,4044.76,1,0.0,0
CUST_039881,,0,,0,0.0,0,0.0,0,10574.16,1
CUST_039886,,0,,0,0.0,0,-12586.63,1,0.0,0
CUST_039889,,0,-287403.9,2,0.0,0,-6613.41,1,0.0,0
CUST_039890,,0,,0,0.0,0,140829.73,1,0.0,0
CUST_039894,,0,,0,0.0,0,6678.58,1,9269.31,1
CUST_039901,,0,,0,0.0,0,0.0,0,22604.27,1
CUST_039902,,0,,0,0.0,0,0.0,0,87276.71,1
CUST_039903,,0,-21221.66,1,0.0,0,0.0,0,0.0,1
CUST_039905,,0,,0,0.0,0,12003.6,1,0.0,0
CUST_039907,,0,,0,0.0,0,0.0,0,5978.11,1
CUST_039908,,0,,0,0.0,0,0.0,0,3775.87,1
CUST_039913,-1224645.56,1,,0,0.0,0,4607.3,1,0.0,0
CUST_039955,,0,,0,-124825.03,1,0.0,0,0.0,0
CUST_039961,,0,,0,0.0,0,0.0,0,16702.69,1
CUST_039965,,0,,0,0.0,0,0.0,0,1918.79,1
CUST_039970,-240189.61,3,-97243.57,1,0.0,0,-847.99,1,0.0,0
CUST_039972,,0,,0,0.0,0,0.0,1,0.0,0
CUST_039976,,0,,0,0.0,0,-8583.86,1,0.0,0
CUST_039979,,0,,0,0.0,0,0.0,0,-44359.48,1
CUST_039982,-1323188.36,1,-32896.11,1,0.0,0,0.0,0,1133.17,1
CUST_039986,,0,,0,0.0,0,23559.19,1,0.0,0
CUST_039987,,0,,0,0.0,0,0.0,0,0.0,1
CUST_039990,,0,-51614.94,2,0.0,0,0.0,0,722.25,1
CUST_039991,,0,,0,0.0,0,97152.69,1,0.0,0
CUST_039995,-746214.32,2,,0,0.0,0,0.0,0,1061.73,1
CUST_040008,-312099.31,3,,0,0.0,0,3632.57,1,0.0,0
CUST_040010,-133951.76,2,,0,-37418.79,1,0.0,0,0.0,0
CUST_040015,,0,,0,0.0,0,0.0,0,0.0,1
CUST_040016,,0,-42141.01,1,0.0,0,-33193.88,1,0.0,0
CUST_040017,,0,,0,0.0,0,2839.89,1,0.0,0
CUST_040018,,0,-11047.47,1,-82191.27,1,0.0,0,0.0,0
CUST_040022,,0,,0,0.0,0,0.0,0,0.0,1
CUST_040024,,0,,0,0.0,0,0.0,0,2504.39,1
CUST_040025,,0,,0,0.0,0,0.0,0,189990.01,1
CUST_040027,,0,,0,0.0,0,18452.91,1,0.0,0
CUST_040039,,0,,0,0.0,0,0.0,0,-8324.35,2
CUST_040041,,0,,0,0.0,0,0.0,0,645.51,1
CUST_040044,,0,,0,63509.89,1,0.0,0,0.0,0
CUST_040047,,0,,0,0.0,0,0.0,0,-223.92,1
CUST_040048,,0,,0,0.0,0,0.0,0,138981.57,1
CUST_040053,-986488.39,1,,0,0.0,0,0.0,0,57564.04,1
CUST_040054,,0,,0,0.0,0,0.0,0,58668.65,1
CUST_040060,,0,,0,-54528.24,1,0.0,0,0.0,0
CUST_040064,,0,,0,0.0,0,147407.37,1,0.0,0
CUST_040074,,0,,0,0.0,0,0.0,0,3604.78,1
CUST_040077,,0,-340070.35,1,0.0,0,0.0,0,3726.13,2
CUST_040081,-531792.45,1,,0,0.0,0,21112.63,1,0.0,0
CUST_040088,,0,-1069709.08,2,0.0,0,0.0,0,28332.19,1
CUST_040093,,0,-30103.61,2,0.0,0,0.0,0,31704.87,1
CUST_040097,-414993.25,1,,0,0.0,0,0.0,0,97540.88,1
CUST_040098,,0,,0,0.0,0,22611.16,1,0.0,0
CUST_040100,,0,,0,0.0,0,-28702.41,1,0.0,1
CUST_040112,,0,,0,-17548.82,1,0.0,0,0.0,0
CUST_040114,,0,,0,0.0,0,0.0,0,19482.69,1
CUST_040117,,0,,0,0.0,0,0.0,0,3119.34,1
CUST_040126,,0,,0,0.0,0,0.0,0,306242.17,1
CUST_040128,-2663649.75,2,,0,0.0,0,0.0,0,4890.9,1
CUST_040136,,0,-20522.43,1,0.0,0,0.0,0,0.0,1
CUST_040140,,0,,0,0.0,0,0.0,0,47375.13,1
CUST_040141,,0,,0,0.0,0,0.0,0,1808.57,1
CUST_040168,-1240222.95,3,,0,0.0,0,0.0,0,1045.86,1
CUST_040170,,0,,0,0.0,0,0.0,0,4191.83,1
CUST_040172,-793457.99,3,,0,0.0,0,6515.76,1,0.0,0
CUST_040183,,0,,0,0.0,0,0.0,0,32008.68,1
CUST_040187,-85391.89,2,,0,0.0,0,0.0,0,0.0,1
CUST_040189,,0,,0,0.0,0,0.0,0,12354.66,1
CUST_040193,-70472.75,2,,0,-144352.53,1,0.0,0,0.0,0
CUST_040195,,0,,0,0.0,0,1412.54,1,0.0,0
CUST_040196,,0,,0,0.0,0,0.0,0,35305.06,1
CUST_040200,-604636.56,1,,0,0.0,0,0.0,0,51701.82,1
CUST_040203,,0,,0,0.0,0,0.0,0,7199.94,1
CUST_040204,,0,-72099.4,1,0.0,0,0.0,0,10408.93,1
CUST_040206,,0,,0,0.0,0,0.0,0,0.0,1
CUST_040209,,0,-53113.8,1,0.0,0,0.0,0,44127.56,1
CUST_040220,,0,,0,0.0,0,0.0,0,12155.6,1
CUST_040235,,0,-105619.74,2,0.0,0,0.0,0,-456833.12,1
CUST_040239,,0,,0,0.0,0,0.0,0,26652.45,1
CUST_040242,,0,,0,0.0,0,0.0,0,-11358.06,1
CUST_040245,,0,,0,0.0,0,0.0,0,8417.4,1
CUST_040251,-560312.76,3,-25601.71,2,0.0,0,153459.49,1,0.0,0
CUST_040254,-572177.84,3,675398.29,1,0.0,0,0.0,0,292044.38,1
CUST_040260,,0,,0,0.0,0,0.0,0,3490.45,1
CUST_040262,-269980.77,3,,0,0.0,0,0.0,0,64369.0,1
CUST_040265,,0,,0,0.0,0,5371.71,1,0.0,0
CUST_040266,,0,,0,0.0,0,0.0,0,118841.07,1
CUST_040270,,0,-41043.66,1,0.0,0,0.0,0,-2609838.0,1
CUST_040279,,0,,0,0.0,0,12894.1,1,0.0,0
CUST_040281,,0,,0,0.0,0,464661.44,1,0.0,0
CUST_040283,,0,,0,0.0,0,889.31,1,0.0,0
CUST_040285,-805857.82,2,,0,0.0,0,3162.69,1,0.0,0
CUST_040292,-57626.51,2,,0,0.0,0,0.0,0,50.32,1
CUST_040294,,0,,0,0.0,0,0.0,0,186.13,1
CUST_040297,,0,,0,0.0,0,0.0,0,0.0,1
CUST_040302,,0,15248.26,2,0.0,0,9811.74,1,0.0,0
CUST_040308,,0,,0,0.0,0,0.0,0,15512.84,1
CUST_040310,,0,,0,0.0,0,0.0,0,1355.81,1
CUST_040311,,0,,0,0.0,0,0.0,0,69145.27,1
CUST_040312,,0,,0,0.0,0,0.0,0,265.68,1
CUST_040313,,0,,0,0.0,0,0.0,0,4000.64,1
CUST_040318,,0,-21826.33,2,0.0,0,0.0,0,1718.85,1
CUST_040321,,0,,0,0.0,0,0.0,0,66.75,1
CUST_040330,,0,,0,0.0,0,2822.13,1,0.0,0
CUST_040334,,0,,0,0.0,0,18006.26,1,0.0,0
CUST_040336,-5220636.05,2,,0,0.0,0,0.0,0,2316.44,1
CUST_040341,,0,,0,-61155.94,1,0.0,0,0.0,0
CUST_040347,,0,,0,0.0,0,13537.78,1,0.0,0
CUST_040349,,0,,0,0.0,0,0.0,1,0.0,0
CUST_040350,,0,,0,0.0,0,0.0,0,518.71,1
CUST_040351,,0,,0,0.0,0,0.0,1,0.0,0
CUST_040357,,0,,0,0.0,0,0.0,0,9549.72,1
CUST_040370,,0,,0,0.0,0,0.0,0,8628.02,1
CUST_040373,,0,-51493.05,2,0.0,0,0.0,0,905.53,1
CUST_040377,-367236.2,2,,0,0.0,0,0.0,0,30263.68,1
CUST_040379,,0,,0,-58205.84,1,0.0,0,0.0,0
CUST_040387,,0,38352.99,2,-37857.49,1,0.0,0,0.0,0
CUST_040403,,0,-234738.34,2,0.0,0,6345.96,1,0.0,0
CUST_040404,,0,,0,0.0,0,0.0,0,7485.36,1
CUST_040411,,0,,0,0.0,0,0.0,1,0.0,0
CUST_040412,,0,,0,0.0,0,-103256.51,1,0.0,0
CUST_040414,,0,,0,0.0,0,5710.54,1,0.0,0
CUST_040415,-594383.82,1,,0,0.0,0,202559.88,1,0.0,0
CUST_040417,,0,,0,0.0,0,0.0,0,12242.89,1
CUST_040421,,0,,0,0.0,0,11258.55,1,0.0,0
CUST_040430,,0,,0,0.0,0,0.0,0,1219.66,1
CUST_040432,,0,-78103.5,1,0.0,0,0.0,0,3903.41,1
CUST_040435,,0,,0,-343578.11,1,0.0,0,0.0,0
CUST_040440,,0,,0,0.0,0,0.0,0,1178.72,1
CUST_040443,-175983.6,1,,0,0.0,0,0.0,0,7324.56,1
CUST_040461,,0,,0,0.0,0,0.0,0,0.0,1
CUST_040463,,0,,0,0.0,0,4232.5,1,0.0,0
CUST_040466,,0,,0,217760.46,1,0.0,0,0.0,0
CUST_040478,,0,-68182.44,1,0.0,0,0.0,0,-324517.71,1
CUST_040484,,0,,0,0.0,0,-25946.61,1,0.0,0
CUST_040489,,0,-46817.01,2,0.0,0,2051.84,1,0.0,0
CUST_040490,,0,,0,0.0,0,0.0,0,2881.72,1
CUST_040496,,0,,0,0.0,0,0.0,0,19382.21,1
CUST_040500,,0,,0,0.0,0,0.0,0,42972.8,1
CUST_040508,,0,,0,0.0,0,0.0,0,1295.1,1
CUST_040510,,0,-42250.94,1,0.0,0,0.0,0,107378.72,1
CUST_040511,,0,-65614.93,1,0.0,0,0.0,0,8291.71,1
CUST_040512,,0,,0,0.0,0,0.0,0,205.96,1
CUST_040518,,0,,0,-16522.1,1,0.0,0,5120.48,1
CUST_040523,-1167682.89,3,,0,0.0,0,193204.28,1,0.0,0
CUST_040535,,0,,0,0.0,0,0.0,0,-37554.0,1
CUST_040536,,0,74916.67,1,18162.15,1,0.0,0,0.0,0
CUST_040537,,0,,0,0.0,0,0.0,0,40.77,1
CUST_040542,,0,42676.26,2,0.0,0,6333.49,1,0.0,0
CUST_040543,,0,,0,0.0,0,0.0,0,9079.54,1
CUST_040546,,0,-188824.45,2,0.0,0,201817.28,1,0.0,0
CUST_040547,-478673.72,2,,0,0.0,0,0.0,0,697.02,1
CUST_040553,,0,,0,0.0,0,6468.32,1,0.0,0
CUST_040555,,0,,0,0.0,0,493.1,1,0.0,0
CUST_040561,-626676.75,2,,0,0.0,0,14079.35,1,0.0,0
CUST_040569,-69615.66,3,,0,0.0,0,85584.57,1,0.0,0
CUST_040575,,0,-31654.18,1,0.0,0,0.0,0,35693.92,1
CUST_040576,,0,,0,0.0,0,0.0,0,0.0,1
CUST_040578,,0,,0,0.0,0,0.0,0,1667885.73,2
CUST_040580,-782901.47,2,,0,0.0,0,0.0,0,13551.93,1
CUST_040587,,0,,0,0.0,0,89830.91,1,0.0,0
